IncidntNum,categories,description,days,date,time,address,longitude,latitude,periods
170040053,ASSAULT,THREATS AGAINST LIFE,Sunday,01/15/2017 12:00:00 AM,15:00:00,1700 Block of OAKDALE AV,-122.393131022392,37.7362497231109,afternoon
170061140,ASSAULT,AGGRAVATED ASSAULT WITH A DEADLY WEAPON,Sunday,01/22/2017 12:00:00 AM,23:10:00,900 Block of HYDE ST,-122.417044292614,37.7895952774322,evening
170061156,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,01/22/2017 12:00:00 AM,23:56:00,1300 Block of POLK ST,-122.420515681408,37.7893840503369,evening
170061156,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,01/22/2017 12:00:00 AM,23:56:00,1300 Block of POLK ST,-122.420515681408,37.7893840503369,evening
170061162,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Monday,01/23/2017 12:00:00 AM,00:11:00,FOLSOM ST / 17TH ST,-122.415155941054,37.7636979308883,early_morning
170061485,TRESPASS,TRESPASSING,Monday,01/23/2017 12:00:00 AM,06:45:00,300 Block of MASON ST,-122.409797430148,37.7864220856559,morning
170065675,ASSAULT,BATTERY OF A POLICE OFFICER,Tuesday,01/24/2017 12:00:00 AM,12:40:00,0 Block of HILLWAY AV,-122.456645407871,37.7643770442957,afternoon
170066792,SECONDARY CODES,JUVENILE INVOLVED,Tuesday,01/24/2017 12:00:00 AM,15:15:00,1200 Block of NOE ST,-122.43174723,37.7494248005842,afternoon
170066792,ASSAULT,THREATS AGAINST LIFE,Tuesday,01/24/2017 12:00:00 AM,15:15:00,1200 Block of NOE ST,-122.43174723,37.7494248005842,afternoon
170066811,TRESPASS,TRESPASSING,Tuesday,01/24/2017 12:00:00 AM,18:32:00,100 Block of LINDA ST,-122.422747975053,37.7594068806055,evening
170046164,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Tuesday,01/17/2017 12:00:00 AM,18:10:00,POWELL ST / GEARY ST,-122.408231026261,37.787359494956,evening
170067502,DRUG/NARCOTIC,POSSESSION OF HEROIN,Tuesday,01/24/2017 12:00:00 AM,22:15:00,3RD ST / PAUL AV,-122.395622324587,37.7224336236684,evening
170067502,WARRANTS,WARRANT ARREST,Tuesday,01/24/2017 12:00:00 AM,22:15:00,3RD ST / PAUL AV,-122.395622324587,37.7224336236684,evening
170067756,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,01/24/2017 12:00:00 AM,18:45:00,1000 Block of POTRERO AV,-122.40653911514799,37.7564864109309,evening
170069241,ROBBERY,CARJACKING WITH BODILY FORCE,Wednesday,01/25/2017 12:00:00 AM,14:30:00,800 Block of MISSION ST,-122.405395493939,37.7835100715421,afternoon
170072567,ASSAULT,BATTERY,Thursday,01/26/2017 12:00:00 AM,17:50:00,500 Block of 5TH ST,-122.39998111124,37.7776242389287,afternoon
170077460,TRESPASS,TRESPASSING,Saturday,01/28/2017 12:00:00 AM,12:30:00,900 Block of HOWARD ST,-122.406412115335,37.7802524576974,afternoon
170060631,TRESPASS,TRESPASSING,Sunday,01/22/2017 12:00:00 AM,17:20:00,1000 Block of HYDE ST,-122.417368206741,37.7905094151595,afternoon
170081665,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Sunday,01/29/2017 12:00:00 AM,19:00:00,8TH ST / MARKET ST,-122.414743835382,37.778719262789,evening
170081693,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,01/29/2017 12:00:00 AM,23:30:00,1100 Block of CLAY ST,-122.412458134878,37.7934242351246,evening
170081784,ASSAULT,BATTERY,Monday,01/30/2017 12:00:00 AM,00:34:00,2800 Block of GEARY BL,-122.449580340962,37.7820535935304,early_morning
170064859,DRUG/NARCOTIC,POSSESSION OF CONTROLLED SUBSTANCE,Tuesday,01/24/2017 12:00:00 AM,09:03:00,GOLDEN GATE AV / HYDE ST,-122.415508242782,37.7816542806076,morning
170064865,ASSAULT,THREATS AGAINST LIFE,Tuesday,01/24/2017 12:00:00 AM,09:06:00,600 Block of GIRARD ST,-122.403282908093,37.7243808886772,morning
170064871,RECOVERED VEHICLE,RECOVERED VEHICLE - STOLEN OUTSIDE SF,Tuesday,01/24/2017 12:00:00 AM,09:22:00,1700 Block of OAKDALE AV,-122.393211507811,37.7361603799736,morning
170088514,OTHER OFFENSES,PAROLE VIOLATION,Wednesday,02/01/2017 12:00:00 AM,08:35:00,1000 Block of POTRERO AV,-122.40653911514799,37.7564864109309,morning
170088962,ASSAULT,BATTERY,Wednesday,02/01/2017 12:00:00 AM,09:45:00,800 Block of GEARY ST,-122.417273344939,37.7861493947594,morning
170069633,NON-CRIMINAL,LOST PROPERTY,Saturday,01/21/2017 12:00:00 AM,16:30:00,1000 Block of COLUMBUS AV,-122.415115800125,37.8037807941664,afternoon
170090917,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Wednesday,02/01/2017 12:00:00 AM,17:51:00,3000 Block of 24TH ST,-122.4138307659,37.7525754079659,afternoon
170090939,WARRANTS,WARRANT ARREST,Wednesday,02/01/2017 12:00:00 AM,19:48:00,100 Block of JONES ST,-122.412386379783,37.7825386747303,evening
170090939,NON-CRIMINAL,"STAY AWAY OR COURT ORDER, NON-DV RELATED",Wednesday,02/01/2017 12:00:00 AM,19:48:00,100 Block of JONES ST,-122.412386379783,37.7825386747303,evening
170091034,ASSAULT,BATTERY,Wednesday,02/01/2017 12:00:00 AM,14:00:00,200 Block of KEARNY ST,-122.403915681571,37.790538993725,afternoon
170069815,LARCENY/THEFT,PETTY THEFT SHOPLIFTING,Wednesday,01/25/2017 12:00:00 AM,13:55:00,300 Block of SUTTER ST,-122.406203716249,37.7895849790509,afternoon
170091078,LARCENY/THEFT,GRAND THEFT FROM PERSON,Wednesday,02/01/2017 12:00:00 AM,17:40:00,200 Block of GEARY ST,-122.407413025963,37.7874074125228,afternoon
170091084,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,19:00:00,1000 Block of GREAT HY,-122.510225749052,37.7672442209616,evening
170091090,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,19:30:00,GEARY BL / FILLMORE ST,-122.432914603494,37.7843533426568,evening
170091103,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Wednesday,02/01/2017 12:00:00 AM,20:41:00,200 Block of ELLSWORTH ST,-122.41453967354,37.7395761096677,evening
170070345,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Wednesday,01/25/2017 12:00:00 AM,22:11:00,3000 Block of 24TH AV,-122.480131502841,37.731813092318,evening
170091608,OTHER OFFENSES,TRAFFIC VIOLATION,Thursday,02/02/2017 12:00:00 AM,00:44:00,VANNESS AV / PINE ST,-122.422139511488,37.7894107633457,early_morning
170091614,ASSAULT,INFLICT INJURY ON COHABITEE,Thursday,02/02/2017 12:00:00 AM,00:25:00,MARTIN LUTHER KING JR DR / 7TH AV,-122.464383299672,37.7664285966753,early_morning
170091614,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Thursday,02/02/2017 12:00:00 AM,00:25:00,MARTIN LUTHER KING JR DR / 7TH AV,-122.464383299672,37.7664285966753,early_morning
170091620,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,02/01/2017 12:00:00 AM,21:00:00,1800 Block of GREEN ST,-122.42955285369,37.7968312556837,evening
170071042,ASSAULT,BATTERY,Thursday,01/26/2017 12:00:00 AM,09:20:00,2900 Block of 16TH ST,-122.419212958008,37.7651339672499,morning
170092220,NON-CRIMINAL,TURNED IN GUN,Thursday,02/02/2017 12:00:00 AM,10:45:00,2300 Block of 24TH AV,-122.48118317163,37.7437268170337,morning
170092242,ASSAULT,AGGRAVATED ASSAULT WITH A KNIFE,Thursday,02/02/2017 12:00:00 AM,09:30:00,TAYLOR ST / EDDY ST,-122.410955248906,37.7841399509594,morning
170071638,VEHICLE THEFT,STOLEN TRUCK,Wednesday,01/25/2017 12:00:00 AM,20:00:00,2600 Block of MASON ST,-122.414003178329,37.8079694729269,evening
170092866,OTHER OFFENSES,LOST/STOLEN LICENSE PLATE,Monday,01/30/2017 12:00:00 AM,05:00:00,CLEMENT ST / 10TH AV,-122.468705276697,37.7827502637918,early_morning
170092888,BURGLARY,"BURGLARY OF RESIDENCE, FORCIBLE ENTRY",Monday,01/30/2017 12:00:00 AM,00:30:00,100 Block of IDORA AV,-122.457640569758,37.7440291519426,early_morning
170092894,ASSAULT,THREATS AGAINST LIFE,Thursday,02/02/2017 12:00:00 AM,09:10:00,100 Block of GROVE ST,-122.419063862505,37.7783268674219,morning
170072006,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Thursday,01/26/2017 12:00:00 AM,15:02:00,0 Block of 12TH ST,-122.419183647219,37.7734138699876,afternoon
170093278,OTHER OFFENSES,FALSE EVIDENCE OF VEHICLE REGISTRATION,Thursday,02/02/2017 12:00:00 AM,15:39:00,FOLSOM ST / CRESCENT AV,-122.413689986582,37.7347306984732,afternoon
170093290,OTHER OFFENSES,FALSE PERSONATION,Thursday,02/02/2017 12:00:00 AM,10:44:00,1000 Block of BRYANT ST,-122.408065346426,37.7717365105417,morning
170072573,NON-CRIMINAL,AIDED CASE,Thursday,01/26/2017 12:00:00 AM,18:16:00,2900 Block of YORBA ST,-122.497991203394,37.7345491812105,evening
170093905,WARRANTS,ENROUTE TO OUTSIDE JURISDICTION,Thursday,02/02/2017 12:00:00 AM,19:13:00,SOUTH VAN NESS AV / 13TH ST,-122.417756708592,37.7698142360087,evening
170093927,NON-CRIMINAL,AIDED CASE,Thursday,02/02/2017 12:00:00 AM,17:30:00,0 Block of 5THSTNORTH ST,-122.408294122336,37.7842476296454,afternoon
170072799,PROSTITUTION,LOITERING FOR PURPOSE OF PROSTITUTION,Thursday,01/26/2017 12:00:00 AM,11:00:00,300 Block of POWELL ST,-122.408384275542,37.7878271137225,morning
170072802,NON-CRIMINAL,"AIDED CASE, INJURED PERSON",Thursday,01/26/2017 12:00:00 AM,19:12:00,FOLSOM ST / 11TH ST,-122.41402726269,37.7718636177154,evening
170072824,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,01/26/2017 12:00:00 AM,08:30:00,25TH ST / DEHARO ST,-122.400419418641,37.7520752845309,morning
170097957,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,02/03/2017 12:00:00 AM,23:30:00,ELLIS ST / TAYLOR ST,-122.411141948101,37.7850736197499,evening
170080134,OTHER OFFENSES,TRAFFIC VIOLATION ARREST,Sunday,01/29/2017 12:00:00 AM,13:25:00,1500 Block of MISSION ST,-122.418236975025,37.7731900601284,afternoon
170101213,ASSAULT,"BATTERY, FORMER SPOUSE OR DATING RELATIONSHIP",Sunday,02/05/2017 12:00:00 AM,03:00:00,5200 Block of DIAMONDHEIGHTS BL,-122.438840058487,37.744459163161,early_morning
170101213,ASSAULT,FALSE IMPRISONMENT,Sunday,02/05/2017 12:00:00 AM,03:00:00,5200 Block of DIAMONDHEIGHTS BL,-122.438840058487,37.744459163161,early_morning
170101229,OTHER OFFENSES,VIOLATION OF RESTRAINING ORDER,Sunday,02/05/2017 12:00:00 AM,06:05:00,0 Block of GRIJALVA DR,-122.478604660091,37.7168855600811,morning
170101229,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Sunday,02/05/2017 12:00:00 AM,06:05:00,0 Block of GRIJALVA DR,-122.478604660091,37.7168855600811,morning
170080695,NON-CRIMINAL,"AIDED CASE, MENTAL DISTURBED",Sunday,01/29/2017 12:00:00 AM,16:54:00,6TH ST / HOWARD ST,-122.407163046954,37.7797376338991,afternoon
170080708,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Saturday,01/28/2017 12:00:00 AM,18:37:00,4400 Block of CALIFORNIA ST,-122.465100930961,37.7848677303793,evening
170081245,NON-CRIMINAL,AIDED CASE,Sunday,01/29/2017 12:00:00 AM,20:44:00,FOLSOM ST / 16TH ST,-122.415308388816,37.765316135635,evening
170102205,LARCENY/THEFT,PETTY THEFT FROM UNLOCKED AUTO,Sunday,02/05/2017 12:00:00 AM,09:40:00,ESQUINA DR / GENEVA AV,-122.421616620564,37.7087447204847,morning
170102211,NON-CRIMINAL,FOUND PROPERTY,Sunday,02/05/2017 12:00:00 AM,14:30:00,CALIFORNIA ST / 28TH AV,-122.488217575328,37.7837358666831,afternoon
170082691,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/30/2017 12:00:00 AM,09:30:00,3600 Block of LYON ST,-122.44827840533,37.804271887891,morning
170082704,BURGLARY,"BURGLARY, UNLAWFUL ENTRY",Tuesday,01/24/2017 12:00:00 AM,08:30:00,200 Block of KING ST,-122.393110640713,37.7773103219698,morning
170082726,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,01/29/2017 12:00:00 AM,15:00:00,600 Block of MINNA ST,-122.41108692372,37.7781634278768,afternoon
170084192,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,01/30/2017 12:00:00 AM,18:15:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,evening
170084192,OTHER OFFENSES,CONSPIRACY,Monday,01/30/2017 12:00:00 AM,18:15:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,evening
170084205,BURGLARY,"BURGLARY, VEHICLE (ARREST MADE)",Monday,01/30/2017 12:00:00 AM,18:48:00,2600 Block of 22ND ST,-122.407113601383,37.75608311636,evening
170012632,LARCENY/THEFT,PETTY THEFT FROM A BUILDING,Thursday,01/05/2017 12:00:00 AM,13:44:00,700 Block of IRVING ST,-122.465791800721,37.764114780327,afternoon
170084910,OTHER OFFENSES,INJURY TO TELEGRAPH/TELEPHONE LINES,Monday,01/30/2017 12:00:00 AM,23:56:00,0 Block of WOODWARD ST,-122.420787082234,37.7690595236078,evening
170120229,SUSPICIOUS OCC,SUSPICIOUS OCCURRENCE,Friday,01/27/2017 12:00:00 AM,14:00:00,400 Block of WEBSTER ST,-122.429252101312,37.7748946056341,afternoon
170085491,NON-CRIMINAL,FOUND PROPERTY,Tuesday,01/31/2017 12:00:00 AM,09:51:00,200 Block of KEARNY ST,-122.403915681571,37.790538993725,morning
170085667,LARCENY/THEFT,GRAND THEFT PICKPOCKET,Sunday,01/29/2017 12:00:00 AM,12:30:00,100 Block of 3RD ST,-122.400916029025,37.7854574902997,afternoon
170085667,FRAUD,"CREDIT CARD, THEFT BY USE OF",Sunday,01/29/2017 12:00:00 AM,12:30:00,100 Block of 3RD ST,-122.400916029025,37.7854574902997,afternoon
170085673,VEHICLE THEFT,STOLEN TRUCK,Monday,01/30/2017 12:00:00 AM,22:30:00,PALOU AV / HAWES ST,-122.381567218773,37.728680194528,evening
170001992,OTHER OFFENSES,"DRIVERS LICENSE, SUSPENDED OR REVOKED",Sunday,01/01/2017 12:00:00 AM,15:58:00,SOUTH VAN NESS AV / PLUM ST,-122.417939658791,37.7708688225602,afternoon
170014406,ARSON,ARSON,Friday,01/06/2017 12:00:00 AM,03:03:00,3600 Block of JUDAH ST,-122.501117614667,37.7606920279801,early_morning
170086336,NON-CRIMINAL,FOUND PROPERTY,Monday,01/30/2017 12:00:00 AM,21:30:00,SCOTT ST / VALLEJO ST,-122.440045640427,37.7945976041942,evening
170088229,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Wednesday,02/01/2017 12:00:00 AM,02:38:00,0 Block of 6TH ST,-122.40950430935,37.781526271747,early_morning
176003893,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/01/2017 12:00:00 AM,15:40:00,600 Block of TAYLOR ST,-122.41185703254,37.7883235449904,afternoon
176003906,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Monday,01/02/2017 12:00:00 AM,21:00:00,CHENERY ST / 30TH ST,-122.42581492702,37.7421421524896,evening
176005805,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,01/05/2017 12:00:00 AM,20:15:00,0 Block of UNION ST,-122.401015438576,37.8013987019997,evening
170090503,NON-CRIMINAL,FOUND PROPERTY,Wednesday,02/01/2017 12:00:00 AM,15:00:00,700 Block of VALLEJO ST,-122.409791662293,37.7985083480435,afternoon
176006665,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Wednesday,01/04/2017 12:00:00 AM,19:30:00,ILLINOIS ST / 22ND ST,-122.387316279433,37.7580021664589,evening
170019638,ROBBERY,"ROBBERY, BODILY FORCE",Sunday,01/08/2017 12:00:00 AM,01:24:00,PINE ST / PIERCE ST,-122.436936257364,37.7875314550394,early_morning
170090989,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM OF VEHICLES",Wednesday,02/01/2017 12:00:00 AM,17:40:00,1600 Block of 7TH AV,-122.463657106542,37.7557715400343,afternoon
176007732,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Wednesday,01/04/2017 12:00:00 AM,21:15:00,3800 Block of 19TH ST,-122.429327352496,37.7595684935875,evening
176007748,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Friday,01/06/2017 12:00:00 AM,07:00:00,1600 Block of CHURCH ST,-122.42685322021,37.7448938223089,morning
176007754,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,01/06/2017 12:00:00 AM,22:00:00,23RD ST / HAMPSHIRE ST,-122.407449511511,37.7545081025069,evening
176007760,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/07/2017 12:00:00 AM,11:25:00,FOLSOM ST / 16TH ST,-122.415308388816,37.765316135635,morning
170022108,NON-CRIMINAL,FOUND PROPERTY,Monday,01/09/2017 12:00:00 AM,01:05:00,2200 Block of MISSION ST,-122.419212198636,37.7610244167023,early_morning
170108178,FRAUD,FRAUDULENT USE OF AUTOMATED TELLER CARD,Tuesday,01/31/2017 12:00:00 AM,14:00:00,300 Block of 2ND ST,-122.396251395987,37.7852582857699,afternoon
176011028,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Tuesday,01/10/2017 12:00:00 AM,15:00:00,0 Block of POND ST,-122.432270774898,37.7634743767898,afternoon
176011034,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/12/2017 12:00:00 AM,14:00:00,400 Block of DOLORES ST,-122.426341418233,37.7625793109203,afternoon
176011040,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/12/2017 12:00:00 AM,20:13:00,16TH ST / BRYANT ST,-122.410488829308,37.7656058638705,evening
176011084,NON-CRIMINAL,LOST PROPERTY,Wednesday,01/11/2017 12:00:00 AM,22:30:00,GEARY BL / MASONIC AV,-122.448043124454,37.7823710354886,evening
176010478,NON-CRIMINAL,LOST PROPERTY,Wednesday,01/11/2017 12:00:00 AM,18:50:00,1400 Block of POLK ST,-122.420660609645,37.7900998202351,evening
176010484,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/11/2017 12:00:00 AM,19:10:00,OFARRELL ST / VANNESS AV,-122.421195221815,37.7847536577561,evening
176010490,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/11/2017 12:00:00 AM,23:00:00,GEARY BL / FILLMORE ST,-122.432914603494,37.7843533426568,evening
176010616,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Thursday,01/12/2017 12:00:00 AM,12:25:00,500 Block of SANTIAGO ST,-122.473308072935,37.7449724312121,afternoon
176010622,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/12/2017 12:00:00 AM,18:15:00,600 Block of HAYES ST,-122.427093375316,37.7763027391045,evening
176010638,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/12/2017 12:00:00 AM,19:00:00,LOMBARD ST / DIVISADERO ST,-122.442649696374,37.798999247001,evening
176010644,NON-CRIMINAL,LOST PROPERTY,Thursday,01/12/2017 12:00:00 AM,19:00:00,500 Block of GOUGH ST,-122.423329924361,37.7782815455989,evening
170035452,ASSAULT,BATTERY,Friday,01/13/2017 12:00:00 AM,23:06:00,800 Block of UNION ST,-122.413300482333,37.7998720993886,evening
176012559,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Thursday,01/12/2017 12:00:00 AM,21:00:00,2900 Block of MARIPOSA ST,-122.412537874586,37.7628393751341,evening
176023879,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/25/2017 12:00:00 AM,18:30:00,YORK ST / 20TH ST,-122.408906740626,37.7592476644594,evening
176023885,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/26/2017 12:00:00 AM,06:20:00,4600 Block of 18TH ST,-122.442496487593,37.7604858807114,morning
176023891,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Monday,01/23/2017 12:00:00 AM,09:51:00,SHOTWELL ST / 18TH ST,-122.416078423909,37.7620347866519,morning
176023904,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/25/2017 12:00:00 AM,07:30:00,1500 Block of BRYANT ST,-122.410738097315,37.767524308783,morning
170035907,VEHICLE THEFT,STOLEN TRUCK,Friday,01/13/2017 12:00:00 AM,18:00:00,500 Block of ALEMANY BL,-122.421305348396,37.7321638759455,evening
176013068,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Thursday,01/12/2017 12:00:00 AM,08:30:00,WASHINGTON ST / SANSOME ST,-122.401678386854,37.7957197884438,morning
176024269,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Sunday,01/29/2017 12:00:00 AM,09:00:00,HAMPSHIRE ST / MARIPOSA ST,-122.408303904542,37.7631223371636,morning
176024275,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/29/2017 12:00:00 AM,12:30:00,20TH ST / CHURCH ST,-122.428051707644,37.7580899767786,afternoon
176024281,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/27/2017 12:00:00 AM,17:00:00,17TH ST / FOLSOM ST,-122.415155941054,37.7636979308883,afternoon
176024297,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/28/2017 12:00:00 AM,15:00:00,CHURCH ST / 16TH ST,-122.4286681077,37.7645077029947,afternoon
176014442,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,01/16/2017 12:00:00 AM,07:32:00,1600 Block of POWELL ST,-122.410672425337,37.799788690123,morning
176014458,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/15/2017 12:00:00 AM,12:11:00,1100 Block of FILBERT ST,-122.41843657715,37.8002896335326,afternoon
176017838,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/18/2017 12:00:00 AM,17:30:00,400 Block of NORTHPOINT ST,-122.414635954342,37.806501229113,afternoon
176017844,LARCENY/THEFT,PETTY THEFT OF PROPERTY,Monday,01/16/2017 12:00:00 AM,16:45:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,afternoon
176017850,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Monday,01/16/2017 12:00:00 AM,13:54:00,0 Block of BROADWAY ST,-122.399295690795,37.798859198392,afternoon
176028813,NON-CRIMINAL,LOST PROPERTY,Friday,01/27/2017 12:00:00 AM,22:23:00,HOWARD ST / 1ST ST,-122.396039441019,37.7885368188001,evening
170041039,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/15/2017 12:00:00 AM,23:00:00,6TH ST / MINNA ST,-122.408162953857,37.7805345385278,evening
176018488,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Thursday,01/19/2017 12:00:00 AM,22:00:00,200 Block of DRUMM ST,-122.396934757419,37.7959058441094,evening
176028982,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Friday,01/20/2017 12:00:00 AM,18:00:00,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,evening
176028998,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Wednesday,01/25/2017 12:00:00 AM,22:08:00,7TH ST / HOWARD ST,-122.409391574893,37.7779765037999,evening
176029009,LARCENY/THEFT,GRAND THEFT OF PROPERTY,Thursday,01/26/2017 12:00:00 AM,10:30:00,16TH ST / KANSAS ST,-122.403644620439,37.7660160114103,morning
176029015,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/21/2017 12:00:00 AM,19:30:00,HOWARD ST / 5TH ST,-122.404934413339,37.7814987213218,evening
176019903,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/22/2017 12:00:00 AM,01:02:00,POLK ST / UNION ST,-122.422340020122,37.7987607166938,early_morning
176019919,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Saturday,01/21/2017 12:00:00 AM,19:40:00,MCALLISTER ST / FRANKLIN ST,-122.421893134467,37.779891233614,evening
176019925,VANDALISM,"MALICIOUS MISCHIEF, VANDALISM",Saturday,01/21/2017 12:00:00 AM,20:00:00,JACKSON ST / POLK ST,-122.421406974022,37.7941418920108,evening
176020057,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/22/2017 12:00:00 AM,13:00:00,1600 Block of GEARY BL,-122.429629258891,37.7848966681924,afternoon
176020063,LARCENY/THEFT,GRAND THEFT FROM LOCKED AUTO,Sunday,01/22/2017 12:00:00 AM,09:00:00,1100 Block of GOUGH ST,-122.4245611166,37.7843677003184,morning
176030608,LARCENY/THEFT,GRAND THEFT FROM UNLOCKED AUTO,Friday,01/27/2017 12:00:00 AM,11:30:00,800 Block of BRYANT ST,-122.403404791479,37.775420706711,morning
176030614,OTHER OFFENSES,OBSCENE PHONE CALLS(S),Saturday,01/28/2017 12:00:00 AM,19:00:00,0 Block of LINCOLN WY,-122.45840217758,37.7661076205397,evening
